Ciudad_Mapa,Nombre_despacho,Link_Despacho
Bogotá,JUZGADO 065 PENAL MUNICIPAL CON FUNCIÓN DE CONTROL DE GARANTÍAS DE BOGOTÁ,https://www.ramajudicial.gov.co/web/juzgado-065-penal-municipal-con-funcion-de-control-de-garantias-de-bogota
Bogotá,JUZGADO 067 PENAL MUNICIPAL CON FUNCIÓN DE CONTROL DE GARANTÍAS DE BOGOTÁ,https://www.ramajudicial.gov.co/web/juzgado-067-penal-municipal-con-funcion-de-control-de-garantias-de-bogota
Bogotá,JUZGADO 069 PENAL MUNICIPAL CON FUNCIÓN DE CONTROL DE GARANTÍAS DE BOGOTÁ,https://www.ramajudicial.gov.co/web/juzgado-069-penal-municipal-con-funcion-de-control-de-garantias-de-bogota
Bogotá,JUZGADO 070 PENAL MUNICIPAL CON FUNCIÓN DE CONTROL DE GARANTÍAS DE BOGOTÁ,https://www.ramajudicial.gov.co/web/juzgado-070-penal-municipal-con-funcion-de-control-de-garantias-de-bogota
Bogotá,JUZGADO 071 PENAL MUNICIPAL CON FUNCIÓN DE CONTROL DE GARANTÍAS DE BOGOTÁ,https://www.ramajudicial.gov.co/web/juzgado-071-penal-municipal-con-funcion-de-control-de-garantias-de-bogota
Bogotá,JUZGADO 072 PENAL MUNICIPAL CON FUNCIÓN DE CONTROL DE GARANTÍAS DE BOGOTÁ,https://www.ramajudicial.gov.co/web/juzgado-072-penal-municipal-con-funcion-de-control-de-garantias-de-bogota
Bogotá,JUZGADO 073 PENAL MUNICIPAL CON FUNCIÓN DE CONTROL DE GARANTÍAS DE BOGOTÁ,https://www.ramajudicial.gov.co/web/juzgado-073-penal-municipal-con-funcion-de-control-de-garantias-de-bogota
Bogotá,JUZGADO 074 PENAL MUNICIPAL CON FUNCIÓN DE CONTROL DE GARANTÍAS DE BOGOTÁ,https://www.ramajudicial.gov.co/web/juzgado-074-penal-municipal-con-funcion-de-control-de-garantias-de-bogota
Bogotá,JUZGADO 075 PENAL MUNICIPAL CON FUNCIÓN DE CONTROL DE GARANTÍAS DE BOGOTÁ,https://www.ramajudicial.gov.co/web/juzgado-75-penal-municipal-funcion-control-garantias-seccional-bogota
Bogotá,JUZGADO 076 PENAL MUNICIPAL CON FUNCIÓN DE CONTROL DE GARANTÍAS DE BOGOTÁ,https://www.ramajudicial.gov.co/web/juzgado-076-penal-municipal-con-funcion-de-control-de-garantias-de-bogota
Bogotá,JUZGADO 079 PENAL MUNICIPAL CON FUNCIÓN DE CONTROL DE GARANTÍAS DE BOGOTÁ,https://www.ramajudicial.gov.co/web/juzgado-079-penal-municipal-con-funcion-de-control-de-garantias-de-bogota
Bogotá,JUZGADO 081 PENAL MUNICIPAL CON FUNCIÓN DE CONTROL DE GARANTÍAS DE BOGOTÁ,https://www.ramajudicial.gov.co/web/juzgado-081-penal-municipal-con-funcion-de-control-de-garantias-de-bogota
Bogotá,JUZGADO 082 PENAL MUNICIPAL CON FUNCIÓN DE CONTROL DE GARANTÍAS DE BOGOTÁ,https://www.ramajudicial.gov.co/web/juzgado-082-penal-municipal-con-funcion-de-control-de-garantias-de-bogota
Bogotá,JUZGADO 092 PENAL MUNICIPAL CON FUNCIÓN DE CONOCIMIENTO DE BOGOTÁ ANTES JUZGADO 011 PENAL MUNICIPAL,https://www.ramajudicial.gov.co/web/juzgado-092-penal-municipal-con-funcion-de-conocimiento-de-bogota
Bogotá,JUZGADO 114 PENAL MUNICIPAL CON FUNCIÓN DE CONOCIMIENTO DE BOGOTÁ ANTES JUZGADO 033 PENAL MUNICIPAL,https://www.ramajudicial.gov.co/web/juzgado-033-penal-municipal-con-funcion-de-conocimiento-de-bogota
"Bolivar, Capital: Cartagena",JUZGADO 001 PENAL MUNICIPAL CON FUNCIÓN DE CONOCIMIENTO DE CARTAGENA,https://www.ramajudicial.gov.co/web/juzgado-001-penal-municipal-con-funcion-de-conocimiento-de-cartagena
"Bolivar, Capital: Cartagena",JUZGADO 002 PENAL MUNICIPAL DE CARTAGENA,https://www.ramajudicial.gov.co/web/juzgado-002-penal-municipal-de-cartagena
"Bolivar, Capital: Cartagena",JUZGADO 003 PENAL MUNICIPAL DE CARTAGENA,https://www.ramajudicial.gov.co/web/juzgado-003-penal-municipal-de-cartagena
"Bolivar, Capital: Cartagena",JUZGADO 004 PENAL MUNICIPAL DE CARTAGENA,https://www.ramajudicial.gov.co/web/juzgado-004-penal-municipal-de-cartagena
"Bolivar, Capital: Cartagena",JUZGADO 005 PENAL MUNICIPAL DE CARTAGENA,https://www.ramajudicial.gov.co/web/juzgado-005-penal-municipal-de-cartagena
"Bolivar, Capital: Cartagena",JUZGADO 006 PENAL MUNICIPAL CON FUNCIÓN DE CONTROL DE GARANTÍAS DE CARTAGENA,https://www.ramajudicial.gov.co/web/juzgado-006-penal-municipal-con-funcion-de-control-de-garantias-de-cartagena
"Bolivar, Capital: Cartagena",JUZGADO 008 PENAL MUNICIPAL DE CARTAGENA,https://www.ramajudicial.gov.co/web/juzgado-008-penal-municipal-de-cartagena
"Bolivar, Capital: Cartagena",JUZGADO 009 PENAL MUNICIPAL DE CARTAGENA,https://www.ramajudicial.gov.co/web/juzgado-009-penal-municipal-de-cartagena
"Bolivar, Capital: Cartagena",JUZGADO 010 PENAL MUNICIPAL CON FUNCIÓN DE CONTROL DE GARANTÍAS DE CARTAGENA,https://www.ramajudicial.gov.co/web/juzgado-010-penal-municipal-con-funcion-de-control-de-garantias-de-cartagena
"Bolivar, Capital: Cartagena",JUZGADO 011 PENAL MUNICIPAL CON FUNCIÓN DE CONTROL DE GARANTÍAS DE CARTAGENA,https://www.ramajudicial.gov.co/web/juzgado-011-penal-municipal-con-funcion-de-control-de-garantias-de-cartagena
"Bolivar, Capital: Cartagena",JUZGADO 012 PENAL MUNICIPAL CON FUNCIÓN DE CONTROL DE GARANTÍAS DE CARTAGENA,https://www.ramajudicial.gov.co/web/juzgado-012-penal-municipal-con-funcion-de-control-de-garantias-de-cartagena
"Bolivar, Capital: Cartagena",JUZGADO 014 PENAL MUNICIPAL CON FUNCIÓN DE CONOCIMIENTO DE CARTAGENA,https://www.ramajudicial.gov.co/web/juzgado-014-penal-municipal-con-funcion-de-conocimiento-de-cartagena
"Bolivar, Capital: Cartagena",JUZGADO 015 PENAL MUNICIPAL CON FUNCIÓN DE CONOCIMIENTO DE CARTAGENA,https://www.ramajudicial.gov.co/web/juzgado-015-penal-municipal-con-funcion-de-conocimiento-de-cartagena
"Bolivar, Capital: Cartagena",JUZGADO 017 PENAL MUNICIPAL CON FUNCIÓN DE CONTROL DE GARANTÍAS DE CARTAGENA,https://www.ramajudicial.gov.co/web/juzgado-017-penal-municipal-con-funcion-de-control-de-garantias-de-cartagena
"Boyacá, Capital: Tunja",JUZGADO 001 PENAL MUNICIPAL CON FUNCIÓN DE CONOCIMIENTO DE TUNJA,https://www.ramajudicial.gov.co/web/juzgado-001-penal-municipal-con-funcion-de-conocimiento-de-tunja
"Boyacá, Capital: Tunja",JUZGADO 001 PENAL MUNICIPAL CON FUNCIÓN DE CONTROL DE GARANTÍAS DE TUNJA,https://www.ramajudicial.gov.co/web/juzgado-001-penal-municipal-control-de-garantias-de-tunja
"Boyacá, Capital: Tunja",JUZGADO 002 PENAL MUNICIPAL CON FUNCIÓN DE CONOCIMIENTO DE TUNJA,https://www.ramajudicial.gov.co/web/juzgado-002-penal-municipal-con-funcion-de-conocimiento-de-tunja
"Boyacá, Capital: Tunja",JUZGADO 003 PENAL MUNICIPAL CON FUNCIÓN DE CONOCIMIENTO DE TUNJA,https://www.ramajudicial.gov.co/web/juzgado-003-penal-municipal-con-funcion-de-conocimiento-de-tunja
"Boyacá, Capital: Tunja",JUZGADO 003 PENAL MUNICIPAL CON FUNCIÓN DE CONTROL DE GARANTÍAS DE TUNJA,https://www.ramajudicial.gov.co/web/juzgado-003-penal-municipal-con-funcion-de-control-de-garantias-de-tunja
"Boyacá, Capital: Tunja",JUZGADO 003 PENAL MUNICIPAL DE CHIQUINQUIRÁ,https://www.ramajudicial.gov.co/web/juzgado-003-penal-municipal-de-chiquinquira
"Boyacá, Capital: Tunja",JUZGADO 004 PENAL MUNICIPAL CON FUNCIÓN DE CONOCIMIENTO DE TUNJA,https://www.ramajudicial.gov.co/web/juzgado-004-penal-municipal-con-funcion-de-conocimiento-de-tunja
"Boyacá, Santa Rosa de Viterbo",JUZGADO 001 PENAL MUNICIPAL CON FUNCIÓN DE CONOCIMIENTO DE DUITAMA,https://www.ramajudicial.gov.co/web/juzgado-001-penal-municipal-con-funcion-de-conocimiento-de-duitama
"Boyacá, Santa Rosa de Viterbo",JUZGADO 001 PENAL MUNICIPAL CON FUNCIÓN DE CONOCIMIENTO DE SOGAMOSO,https://www.ramajudicial.gov.co/web/juzgado-001-penal-municipal-con-funcion-de-conocimiento-de-sogamoso
"Boyacá, Santa Rosa de Viterbo",JUZGADO 001 PENAL MUNICIPAL DE SOGAMOSO,https://www.ramajudicial.gov.co/web/juzgado-001-penal-municipal-de-sogamoso
"Boyacá, Santa Rosa de Viterbo",JUZGADO 002 PENAL MUNICIPAL CON FUNCIÓN DE CONOCIMIENTO DE SOGAMOSO,https://www.ramajudicial.gov.co/web/juzgado-002-penal-municipal-con-funcion-de-conocimiento-de-sogamoso
"Boyacá, Santa Rosa de Viterbo",JUZGADO 002 PENAL MUNICIPAL CON FUNCIÓN DE CONTROL DE GARANTÍAS DE SOGAMOSO,https://www.ramajudicial.gov.co/web/juzgado-002-penal-municipal-con-funcion-de-control-de-garantias-de-sogamoso
"Boyacá, Santa Rosa de Viterbo",JUZGADO 002 PENAL MUNICIPAL DE DUITAMA,https://www.ramajudicial.gov.co/web/juzgado-002-penal-municipal-de-duitama
"Boyacá, Santa Rosa de Viterbo",JUZGADO 003 PENAL MUNICIPAL DE DUITAMA,https://www.ramajudicial.gov.co/web/juzgado-003-penal-municipal-de-duitama
"Boyacá, Santa Rosa de Viterbo",JUZGADO 004 PENAL MUNICIPAL DE DUITAMA,https://www.ramajudicial.gov.co/web/juzgado-004-penal-municipal-de-duitama
"Caldas, Capital: Manizales",JUZGADO 001 PENAL MUNICIPAL CON FUNCIÓN DE CONOCIMIENTO DE MANIZALES,https://www.ramajudicial.gov.co/web/juzgado-001-penal-municipal-con-funcion-de-conocimiento-de-manizales
"Caldas, Capital: Manizales",JUZGADO 001 PENAL MUNICIPAL CON FUNCIÓN DE CONTROL DE GARANTÍAS DE MANIZALES,https://www.ramajudicial.gov.co/web/juzgado-001-penal-municipal-con-funcion-de-control-de-garantias-de-manizales
"Caldas, Capital: Manizales",JUZGADO 002 PENAL MUNICIPAL CON FUNCIÓN DE CONTROL DE GARANTÍAS DE MANIZALES,https://www.ramajudicial.gov.co/web/juzgado-002-penal-municipal-con-funcion-de-control-de-garantias-de-manizales
"Caldas, Capital: Manizales",JUZGADO 003 PENAL MUNICIPAL CON FUNCIÓN DE CONOCIMIENTO DE MANIZALES,https://www.ramajudicial.gov.co/web/juzgado-003-penal-municipal-con-funcion-de-conocimiento-de-manizales
"Caldas, Capital: Manizales",JUZGADO 003 PENAL MUNICIPAL CON FUNCIÓN DE CONTROL DE GARANTÍAS DE MANIZALES,https://www.ramajudicial.gov.co/web/juzgado-003-penal-municipal-con-funcion-de-control-de-garantias-de-manizales
"Caldas, Capital: Manizales",JUZGADO 004 PENAL MUNICIPAL CON FUNCIÓN DE CONOCIMIENTO DE MANIZALES,https://www.ramajudicial.gov.co/web/juzgado-004-penal-municipal-con-funcion-de-conocimiento-de-manizales
"Caldas, Capital: Manizales",JUZGADO 004 PENAL MUNICIPAL CON FUNCIÓN DE CONTROL DE GARANTÍAS DE MANIZALES,https://www.ramajudicial.gov.co/web/juzgado-004-penal-municipal-con-funcion-de-control-de-garantias-de-manizales
"Caldas, Capital: Manizales",JUZGADO 006 PENAL MUNICIPAL CON FUNCIÓN DE CONTROL DE GARANTÍAS DE MANIZALES,https://www.ramajudicial.gov.co/web/juzgado-006-penal-municipal-con-funcion-de-control-de-garantias-de-manizales
"Caldas, Capital: Manizales",JUZGADO 007 PENAL MUNICIPAL CON FUNCIÓN DE CONTROL DE GARANTÍAS DE MANIZALES,https://www.ramajudicial.gov.co/web/juzgado-007-penal-municipal-con-funcion-de-control-de-garantias-de-manizales
"Caldas, Capital: Manizales",JUZGADO 008 PENAL MUNICIPAL CON FUNCIÓN DE CONTROL DE GARANTÍAS DE MANIZALES,https://www.ramajudicial.gov.co/web/juzgado-008-penal-municipal-con-funcion-de-control-de-garantias-de-manizales
"Caldas, Capital: Manizales",JUZGADO 009 PENAL MUNICIPAL CON FUNCIÓN DE CONOCIMIENTO DE MANIZALES ANTES J 002 PMFC,https://www.ramajudicial.gov.co/web/juzgado-009-penal-municipal-con-funcion-de-conocimiento-de-manizales
"Caqueta, Capital: Florencia",JUZGADO 001 PENAL MUNICIPAL DE FLORENCIA,https://www.ramajudicial.gov.co/web/juzgado-001-penal-municipal-de-florencia
"Caqueta, Capital: Florencia",JUZGADO 002 PENAL MUNICIPAL DE FLORENCIA,https://www.ramajudicial.gov.co/web/juzgado-002-penal-municipal-de-florencia
"Caqueta, Capital: Florencia",JUZGADO 003 PENAL MUNICIPAL DE FLORENCIA,https://www.ramajudicial.gov.co/web/juzgado-003-penal-municipal-de-florencia
"Caqueta, Capital: Florencia",JUZGADO 004 PENAL MUNICIPAL DE FLORENCIA,https://www.ramajudicial.gov.co/web/juzgado-004-penal-municipal-de-florencia
"Caqueta, Capital: Florencia",JUZGADO 005 PENAL MUNICIPAL CON FUNCIÓN DE CONOCIMIENTO DE FLORENCIA,https://www.ramajudicial.gov.co/web/juzgado-005-penal-municipal-con-funcion-de-conocimiento-de-florencia
"Caqueta, Capital: Florencia",JUZGADO 006 PENAL MUNICIPAL CON FUNCIÓN DE CONOCIMIENTO DE FLORENCIA,https://www.ramajudicial.gov.co/web/juzgado-006-penal-municipal-con-funcion-de-conocimiento-de-florencia
"Caqueta, Capital: Florencia",JUZGADO 007 PENAL MUNICIPAL CON FUNCIÓN DE CONOCIMIENTO DE FLORENCIA,https://www.ramajudicial.gov.co/web/juzgado-007-penal-municipal-con-funcion-de-conocimiento-de-florencia
"Caqueta, Capital: Florencia",JUZGADO 008 PENAL MUNICIPAL CON FUNCIÓN DE CONTROL DE GARANTÍAS DE FLORENCIA,https://www.ramajudicial.gov.co/web/juzgado-008-penal-municipal-con-funcion-de-control-de-garantias-de-florencia
"Casanare, Capital: Yopal",JUZGADO 001 PENAL MUNICIPAL DE YOPAL,https://www.ramajudicial.gov.co/web/juzgado-001-penal-municipal-de-yopal
"Casanare, Capital: Yopal",JUZGADO 002 PENAL MUNICIPAL DE YOPAL,https://www.ramajudicial.gov.co/web/juzgado-002-penal-municipal-de-yopal
"Cauca, Capital: Popayán",JUZGADO 001 PENAL MUNICIPAL CON FUNCIÓN DE CONTROL DE GARANTÍAS DE POPAYÁN,https://www.ramajudicial.gov.co/web/juzgado-001-penal-municipal-con-funcion-de-control-de-garantias-de-popayan
"Cauca, Capital: Popayán",JUZGADO 001 PENAL MUNICIPAL DE PUERTO TEJADA,https://www.ramajudicial.gov.co/web/juzgado-001-penal-municipal-de-puerto-tejada
"Cauca, Capital: Popayán",JUZGADO 002 PENAL MUNICIPAL DE PUERTO TEJADA,https://www.ramajudicial.gov.co/web/juzgado-002-penal-municipal-de-puerto-tejada
"Cauca, Capital: Popayán",JUZGADO 002 PENAL MUNICIPAL DE SANTANDER DE QUILICHAO,https://www.ramajudicial.gov.co/web/juzgado-002-penal-municipal-de-santander-de-quilichao
"Cauca, Capital: Popayán",JUZGADO 003 PENAL MUNICIPAL CON FUNCIÓN DE CONTROL DE GARANTÍAS DE POPAYÁN,https://www.ramajudicial.gov.co/web/juzgado-003-penal-municipal-con-funcion-de-control-de-garantias-de-popayan
"Cauca, Capital: Popayán",JUZGADO 005 PENAL MUNICIPAL CON FUNCIÓN DE CONTROL DE GARANTÍAS DE POPAYÁN,https://www.ramajudicial.gov.co/web/juzgado-005-penal-municipal-con-funcion-de-control-de-garantias-de-popayan
"Cauca, Capital: Popayán",JUZGADO 007 PENAL MUNICIPAL CON FUNCIÓN DE CONOCIMIENTO DE POPAYÁN,https://www.ramajudicial.gov.co/web/juzgado-007-penal-municipal-con-funcion-de-conocimiento-de-popayan
"Cauca, Capital: Popayán",JUZGADO 008 PENAL MUNICIPAL CON FUNCIÓN DE CONTROL DE GARANTÍAS DE POPAYÁN,https://www.ramajudicial.gov.co/web/juzgado-008-penal-municipal-con-funcion-de-control-de-garantias-de-popayan
"Cauca, Capital: Popayán",JUZGADO 009 PENAL MUNICIPAL CON FUNCIÓN DE CONOCIMIENTO DE POPAYÁN,https://www.ramajudicial.gov.co/web/juzgado-009-penal-municipal-con-funcion-de-conocimiento-de-popayan
"Cauca, Capital: Popayán",JUZGADO 010 PENAL MUNICIPAL CON FUNCIÓN DE CONOCIMIENTO DE POPAYÁN,https://www.ramajudicial.gov.co/web/juzgado-010-penal-municipal-con-funcion-de-conocimiento-de-popayan-
"Cesar, Capital: Valledupar",JUZGADO 001 PENAL MUNICIPAL CON FUNCIÓN DE CONTROL DE GARANTÍAS DE VALLEDUPAR,https://www.ramajudicial.gov.co/web/juzgado-001-penal-municipal-con-funcion-de-control-de-garantias-de-valledupar
"Cesar, Capital: Valledupar",JUZGADO 002 PENAL MUNICIPAL CON FUNCIÓN DE CONOCIMIENTO DE VALLEDUPAR,https://www.ramajudicial.gov.co/web/juzgado-002-penal-municipal-con-funcion-de-conocimiento-de-valledupar
"Cesar, Capital: Valledupar",JUZGADO 002 PENAL MUNICIPAL CON FUNCIÓN DE CONTROL DE GARANTÍAS DE VALLEDUPAR,https://www.ramajudicial.gov.co/web/juzgado-002-penal-municipal-con-funcion-de-control-de-garantias-de-valledupar
"Cesar, Capital: Valledupar",JUZGADO 003 PENAL MUNICIPAL CON FUNCIÓN DE CONTROL DE GARANTÍAS DE VALLEDUPAR,https://www.ramajudicial.gov.co/web/juzgado-003-penal-municipal-con-funcion-de-control-de-garantias-de-valledupar
"Cesar, Capital: Valledupar",JUZGADO 004 PENAL MUNICIPAL CON FUNCIÓN DE CONTROL DE GARANTÍAS DE VALLEDUPAR,https://www.ramajudicial.gov.co/web/juzgado-004-penal-municipal-con-funcion-de-control-de-garantias-de-valledupar
"Cesar, Capital: Valledupar",JUZGADO 005 PENAL MUNICIPAL CON FUNCIÓN DE CONOCIMIENTO DE VALLEDUPAR,https://www.ramajudicial.gov.co/web/juzgado-005-penal-municipal-con-funcion-de-conocimiento-de-valledupar
"Cesar, Capital: Valledupar",JUZGADO 007 PENAL MUNICIPAL CON FUNCIÓN DE CONTROL DE GARANTÍAS DE VALLEDUPAR,https://www.ramajudicial.gov.co/web/juzgado-007-penal-municipal-con-funcion-de-control-de-garantias-de-valledupar-
"Cesar, Capital: Valledupar",JUZGADO 008 PENAL MUNICIPAL CON FUNCIÓN DE CONOCIMIENTO DE VALLEDUPAR,https://www.ramajudicial.gov.co/web/juzgado-008-penal-municipal-con-funcion-de-conocimiento-de-valledupar
"Cesar, Capital: Valledupar",JUZGADO 011 PENAL MUNICIPAL CON FUNCIÓN DE CONOCIMIENTO DE VALLEDUPAR,https://www.ramajudicial.gov.co/web/juzgado-011-penal-municipal-con-funcion-de-conocimiento-de-valledupar
"Cesar, Capital: Valledupar",JUZGADO 012 PENAL MUNICIPAL CON FUNCIÓN DE CONTROL DE GARANTÍAS DE VALLEDUPAR,https://www.ramajudicial.gov.co/web/juzgado-012-penal-municipal-con-funcion-de-control-de-garantias-de-valledupar
"Cesar, Capital: Valledupar",JUZGADO 101 PENAL MUNICIPAL CON FUNCIÓN DE CONTROL DE GARANTÍAS DE VALLEDUPAR,https://www.ramajudicial.gov.co/web/juzgado-101-penal-municipal-con-funcion-de-control-de-garantias-de-valledupar
"Chocó, Capital: Quibdó",JUZGADO 001 PENAL MUNICIPAL CON FUNCIÓN DE CONOCIMIENTO DE QUIBDÓ,https://www.ramajudicial.gov.co/web/juzgado-001-penal-municipal-con-funcion-de-conocimiento-de-quibdo
"Chocó, Capital: Quibdó",JUZGADO 001 PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE QUIBDÓ,https://www.ramajudicial.gov.co/web/juzgado-001-penal-municipal-con-funcion-de-control-de-garantias-de-quibdo
"Chocó, Capital: Quibdó",JUZGADO 001 PENAL MUNICIPAL DE QUIBDÓ,https://www.ramajudicial.gov.co/web/juzgado-001-penal-municipal-de-quibdo
"Chocó, Capital: Quibdó",JUZGADO 002 PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE QUIBDÓ,https://www.ramajudicial.gov.co/web/juzgado-002-penal-municipal-ambulante-con-funcion-de-control-de-garantias-de-quibdo
"Chocó, Capital: Quibdó",JUZGADO 002 PENAL MUNICIPAL DE QUIBDÓ,https://www.ramajudicial.gov.co/web/juzgado-002-penal-municipal-de-quibdo
"Chocó, Capital: Quibdó",JUZGADO 003 PENAL MUNICIPAL DE QUIBDÓ,https://www.ramajudicial.gov.co/web/juzgado-003-penal-municipal-de-quibdo
"Chocó, Capital: Quibdó",JUZGADO 004 PENAL MUNICIPAL CON FUNCIÓN DE CONTROL DE GARANTÍAS DE QUIBDÓ,https://www.ramajudicial.gov.co/web/juzgado-004-penal-municipal-con-funcion-de-control-de-garantias-de-quibdo
"Chocó, Capital: Quibdó",JUZGADO 006 PENAL MUNICIPAL CON FUNCION DE CONTROL DE GARANTIAS DE QUIBDÓ,https://www.ramajudicial.gov.co/web/juzgado-006-penal-municipal-con-funcion-de-control-de-garantias-de-quibdo
"Cordoba, Capital: Montería",JUZGADO 001 PENAL MUNICIPAL DE MONTERÍA,https://www.ramajudicial.gov.co/web/juzgado-001-penal-municipal-de-monteria
"Cordoba, Capital: Montería",JUZGADO 002 PENAL MUNICIPAL DE MONTERÍA,https://www.ramajudicial.gov.co/web/juzgado-002-penal-municipal-de-monteria
"Cordoba, Capital: Montería",JUZGADO 003 PENAL MUNICIPAL DE MONTERÍA,https://www.ramajudicial.gov.co/web/juzgado-003-penal-municipal-de-monteria
"Cordoba, Capital: Montería",JUZGADO 004 PENAL MUNICIPAL DE MONTERÍA,https://www.ramajudicial.gov.co/web/juzgado-004-penal-municipal-de-monteria
"Cordoba, Capital: Montería",JUZGADO 005 PENAL MUNICIPAL CON FUNCIÓN DE CONTROL DE GARANTÍAS DE MONTERÍA,https://www.ramajudicial.gov.co/web/juzgado-005-penal-municipal-con-funcion-de-control-de-garantias-de-monteria
"Cordoba, Capital: Montería",JUZGADO 006 PENAL MUNICIPAL CON FUNCIÓN DE CONOCIMIENTO DE MONTERÍA,https://www.ramajudicial.gov.co/web/juzgado-006-penal-municipal-con-funcion-de-conocimiento-de-monteria
"Cordoba, Capital: Montería",JUZGADO 102 PENAL MUNICIPAL CON FUNCIÓN DE CONTROL DE GARANTÍAS DE MONTERÍA,https://www.ramajudicial.gov.co/web/juzgado-102-penal-municipal-con-funcion-de-control-de-garantias-de-monteria
Cundinamarca,JUZGADO 001 PENAL MUNICIPAL CON FUNCIÓN DE CONOCIMIENTO DE SOACHA,https://www.ramajudicial.gov.co/web/juzgado-001-penal-municipal-con-funcion-de-conocimiento-de-soacha
Cundinamarca,JUZGADO 001 PENAL MUNICIPAL CON FUNCIÓN DE CONTROL DE GARANTÍAS DE ZIPAQUIRÁ,https://www.ramajudicial.gov.co/web/juzgado-001-penal-municipal-con-funcion-de-control-de-garantias-de-zipaquira
Cundinamarca,JUZGADO 001 PENAL MUNICIPAL DE CHOCONTÁ,https://www.ramajudicial.gov.co/web/juzgado-001-penal-municipal-de-choconta
Cundinamarca,JUZGADO 001 PENAL MUNICIPAL DE FACATATIVÁ,https://www.ramajudicial.gov.co/web/juzgado-001-penal-municipal-de-facatativa
Cundinamarca,JUZGADO 001 PENAL MUNICIPAL DE GIRARDOT,https://www.ramajudicial.gov.co/web/juzgado-001-penal-municipal-de-girardot
Cundinamarca,JUZGADO 001 PENAL MUNICIPAL DE LA MESA,https://www.ramajudicial.gov.co/web/juzgado-001-penal-municipal-de-la-mesa
Cundinamarca,JUZGADO 001 PENAL MUNICIPAL DE MADRID,https://www.ramajudicial.gov.co/web/juzgado-001-penal-municipal-de-madrid
Cundinamarca,JUZGADO 001 PENAL MUNICIPAL DE UBATÉ,https://www.ramajudicial.gov.co/web/juzgado-001-penal-municipal-de-ubate
Cundinamarca,"JUZGADO 001 PENAL MUNICIPAL MIXTO (LEYES 600,906 Y 1098) DE SOACHA",https://www.ramajudicial.gov.co/web/juzgado-001-penal-municipal-mixto-leyes-600-906-y-1098-de-soacha
Cundinamarca,JUZGADO 002 PENAL MUNICIPAL CON FUNCIÓN DE CONOCIMIENTO DE SOACHA,https://www.ramajudicial.gov.co/web/juzgado-002-penal-municipal-con-funcion-de-conocimiento-de-soacha
Cundinamarca,JUZGADO 002 PENAL MUNICIPAL DE FACATATIVÁ,https://www.ramajudicial.gov.co/web/juzgado-002-penal-municipal-de-facatativa
Cundinamarca,JUZGADO 002 PENAL MUNICIPAL DE FUSAGASUGÁ,https://www.ramajudicial.gov.co/web/juzgado-002-penal-municipal-de-fusagasuga
Cundinamarca,JUZGADO 002 PENAL MUNICIPAL DE ZIPAQUIRÁ,https://www.ramajudicial.gov.co/web/juzgado-002-penal-municipal-de-zipaquira
Cundinamarca,"JUZGADO 002 PENAL MUNICIPAL MIXTO (LEYES 600,906 Y 1098) DE CHÍA",https://www.ramajudicial.gov.co/web/juzgado-002-penal-municipal-mixto-leyes-600-906-y-1098-de-chia
Cundinamarca,"JUZGADO 002 PENAL MUNICIPAL MIXTO (LEYES 600,906 Y 1098) DE FUSAGASUGÁ",https://www.ramajudicial.gov.co/web/juzgado-002-penal-municipal-mixto-leyes-600-906-y-1098-de-fusagasuga
Cundinamarca,JUZGADO 003 PENAL MUNICIPAL CON FUNCIÓN DE CONOCIMIENTO DE SOACHA,https://www.ramajudicial.gov.co/web/juzgado-003-penal-municipal-con-funcion-de-conocimiento-de-soacha
Cundinamarca,JUZGADO 003 PENAL MUNICIPAL CON FUNCIÓN DE CONOCIMIENTO DE ZIPAQUIRÁ,https://www.ramajudicial.gov.co/web/juzgado-003-penal-municipal-con-funcion-de-conocimiento-de-zipaquira
Cundinamarca,JUZGADO 003 PENAL MUNICIPAL DE FUSAGASUGÁ,https://www.ramajudicial.gov.co/web/juzgado-003-penal-municipal-de-fusagasuga
Cundinamarca,JUZGADO 003 PENAL MUNICIPAL DE GIRARDOT,https://www.ramajudicial.gov.co/web/juzgado-003-penal-municipal-de-girardot
Cundinamarca,"JUZGADO 003 PENAL MUNICIPAL MIXTO (LEYES 600,906 Y 1098) DE FUSAGASUGÁ",https://www.ramajudicial.gov.co/web/juzgado-003-penal-municipal-mixto-leyes-600-906-y-1098-de-fusagasuga
Cundinamarca,JUZGADO 004 PENAL MUNICIPAL CON FUNCIÓN DE CONTROL DE GARANTÍAS DE ZIPAQUIRÁ,https://www.ramajudicial.gov.co/web/juzgado-004-penal-municipal-con-funcion-de-control-de-garantias-de-zipaquira
Cundinamarca,"JUZGADO 006 PENAL MUNICIPAL MIXTO (LEYES 600,906 Y 1098) DE SOACHA",https://www.ramajudicial.gov.co/web/juzgado-006-penal-municipal-mixto-leyes-600-906-y-1098-de-soacha
Cundinamarca,JUZGADO 001 PENAL MUNICIPAL CON FUNCIÓN DE CONOCIMIENTO DE NEIVA,https://www.ramajudicial.gov.co/web/juzgado-001-penal-municipal-con-funcion-de-conocimiento-de-neiva
